Purchase Order ID,Status Description,Employee ID,Employee Name,Vendor ID,Vendor Name,Ship Method ID,Ship Method,Order Date,Ship Date,Sub Total,Tax Amt,Freight,Total Due
J-94992137,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-02-17 0:00,2025-02-18 0:00,32406.2015,2592.4961,2825.7493,37824.4469
G-17633617,Complete,250,Sheela Word,1576,Superior Bicycles,2,ZY - EXPRESS,2022-10-26 0:00,2022-10-30 0:00,43631.4616,3490.5169,3458.6983,50580.6768
G-10967712,Complete,261,Reinout Hillmann,1680,Jackson Authority,2,ZY - EXPRESS,2021-01-08 0:00,2021-01-14 0:00,65426.8519,5234.1482,9192.8162,79853.8163
G-43424575,Complete,255,Gordon Hee,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-12-08 0:00,2023-12-11 0:00,44722.2482,3577.7799,3589.9257,51889.9538
G-50934743,Complete,252,Arvind Rao,1542,Hill's Bicycle Service,2,ZY - EXPRESS,2020-05-26 0:00,2020-05-31 0:00,28343.7,2267.496,2243.7459,32854.5636
G-28265085,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2020-03-05 0:00,2020-03-12 0:00,28642.3601,2291.3888,3934.5276,34868.2765
F-64382012,Complete,258,Erin Hagens,1646,Electronic Bike Repair & Supplies,1,XRQ - TRUCK GROUND,2024-10-29 0:00,2024-11-04 0:00,53016.8782,4241.3503,3435.0546,60693.2831
L-22308761,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-01-01 0:00,2022-01-07 0:00,43631.4616,3490.5169,4183.4663,51305.4448
K-21757872,Complete,261,Reinout Hillmann,1588,Signature Cycles,5,CARGO TRANSPORT 5,2023-11-25 0:00,2023-12-01 0:00,43583.0559,3486.6445,5965.4636,53035.164
G-71055870,Complete,250,Sheela Word,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2022-11-15 0:00,2022-12-01 0:00,21630.4533,1730.4363,10098.812,32790.5076
A-76275852,Complete,260,Annette Hill,1506,Greenwood Athletic Company,4,OVERNIGHT J-FAST,2025-12-22 0:00,2025-12-24 0:00,49644.4387,3971.5551,8014.9619,61630.9557
G-11112557,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2020-08-18 0:00,2020-08-25 0:00,39297.0444,3143.7636,3937.3033,46378.1113
G-93069802,Complete,257,Eric Kurjan,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2025-12-07 0:00,2025-12-15 0:00,31761.2025,2540.8962,4665.8222,38967.9209
B-84885841,Rejected,259,Ben Miller,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2024-05-08 0:00,2024-05-14 0:00,48433.5987,3874.6879,12169.8485,64478.1351
J-92427275,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-12-26 0:00,2025-12-30 0:00,46986.312,3758.905,3324.0789,54069.1362
C-78101384,Complete,251,Mikael Sandberg,1538,Vista Road Bikes,2,ZY - EXPRESS,2021-04-04 0:00,2021-04-09 0:00,38789.6644,3103.1731,4000.7235,45893.561
J-10152899,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-12-06 0:00,2021-12-10 0:00,40279.4705,3222.3576,5035.862,47566.9363
H-89216360,Complete,251,Mikael Sandberg,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2020-10-25 0:00,2020-10-31 0:00,41529.0533,3322.3243,2763.6832,47615.0608
B-85457976,Complete,261,Reinout Hillmann,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2025-12-15 0:00,2025-12-21 0:00,70252.3039,5620.1843,6563.8592,82436.3474
G-61995950,Complete,259,Ben Miller,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2021-12-01 0:00,2021-12-03 0:00,29358.4192,2348.6735,2569.2962,34276.3889
G-87417886,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-09-01 0:00,2021-09-11 0:00,40279.4705,3222.3576,10802.2111,54304.0392
G-80838832,Complete,255,Gordon Hee,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2023-06-24 0:00,2023-07-01 0:00,85294.1797,6823.5344,11476.8607,103594.5748
J-25893271,Complete,253,Linda Meisner,1628,Bicycle Specialists,2,ZY - EXPRESS,2025-05-31 0:00,2025-06-05 0:00,39196.7607,3135.7409,4181.7258,45583.9429
G-74603942,Complete,257,Eric Kurjan,1576,Superior Bicycles,2,ZY - EXPRESS,2023-06-28 0:00,2023-07-01 0:00,44722.2482,3577.7799,3841.1786,52141.2067
J-10074680,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-02-14 0:00,2020-02-21 0:00,41529.0533,3322.3243,7747.9684,51547.3591
A-83180299,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-02-16 0:00,2022-02-22 0:00,12795.2068,1023.6165,1869.0093,15687.8326
G-91813991,Complete,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-12-15 0:00,2023-12-20 0:00,44722.2482,3577.7799,4182.2829,53531.9572
C-45133248,Complete,256,Frank Pellow,1506,Greenwood Athletic Company,5,CARGO TRANSPORT 5,2023-01-18 0:00,2023-01-29 0:00,47252.2914,3780.1833,9060.2747,60092.7494
J-20462396,Rejected,253,Linda Meisner,1680,Jackson Authority,1,XRQ - TRUCK GROUND,2021-06-13 0:00,2021-06-18 0:00,20451.4406,1636.1152,1652.3571,23739.9129
A-70501318,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2022-04-19 0:00,2022-04-24 0:00,41286.4573,3302.9166,3110.69,47700.0639
G-80274031,Complete,255,Gordon Hee,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-10-10 0:00,2022-10-15 0:00,43631.4616,3490.5169,1781.7933,48903.7718
J-57951303,Complete,260,Annette Hill,1498,"Trikes, Inc.",2,ZY - EXPRESS,2020-02-02 0:00,2020-02-08 0:00,26455.275,2116.422,4173.7931,32745.4901
A-33858484,Complete,261,Reinout Hillmann,1628,Bicycle Specialists,1,XRQ - TRUCK GROUND,2023-12-01 0:00,2023-12-04 0:00,37308.0411,2984.6433,4181.3035,44473.9879
G-42504046,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-03-21 0:00,2025-03-23 0:00,46986.312,3758.905,5333.8595,56079.0765
J-56411671,Complete,253,Linda Meisner,1610,Hybrid Bicycle Center,5,CARGO TRANSPORT 5,2021-02-15 0:00,2021-02-25 0:00,23079.6431,1846.3714,5658.2679,30584.2824
J-88416489,Complete,251,Mikael Sandberg,1624,Competition Bike Training Systems,3,OVERSEAS - DELUXE,2024-11-21 0:00,2024-12-16 0:00,31235.1453,2498.8116,4883.566,38617.5229
G-40098796,Complete,261,Reinout Hillmann,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-08-08 0:00,2022-08-12 0:00,43631.4616,3490.5169,2334.1894,49456.1679
B-70093338,Complete,259,Ben Miller,1542,Hill's Bicycle Service,2,ZY - EXPRESS,2021-10-05 0:00,2021-10-10 0:00,29052.2925,2324.1834,2641.631,34018.1069
J-33199989,Complete,261,Reinout Hillmann,1646,Electronic Bike Repair & Supplies,4,OVERNIGHT J-FAST,2023-08-30 0:00,2023-09-04 0:00,31008.1502,2480.652,2692.4516,36181.3274
G-88364040,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-03-18 0:00,2021-03-25 0:00,40279.4705,3222.3576,5633.9871,48153.0989
G-18429999,Complete,250,Sheela Word,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-12-28 0:00,2022-01-02 0:00,12483.1286,998.6503,1912.2535,15394.0324
G-75296512,Complete,255,Gordon Hee,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2024-12-26 0:00,2024-12-28 0:00,48433.5987,3874.6879,4344.1118,56652.3984
G-75166495,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-10-28 0:00,2022-10-31 0:00,43631.4616,3490.5169,4636.6912,51758.6697
G-15365655,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2025-10-30 0:00,2025-11-07 0:00,44460.9988,3556.8799,4668.0233,52685.902
B-47138333,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2021-10-24 0:00,2021-11-01 0:00,29358.4192,2348.6735,1939.4399,33646.5326
K-21560695,Rejected,250,Sheela Word,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-08-09 0:00,2021-08-14 0:00,42567.2796,3405.3824,5103.2181,52097.3977
G-95869850,Complete,253,Linda Meisner,1628,Bicycle Specialists,2,ZY - EXPRESS,2023-06-07 0:00,2023-06-11 0:00,37308.0411,2984.6433,3618.8086,44789.7229
B-95731308,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-12-19 0:00,2024-12-27 0:00,45840.3044,3667.2244,6638.7157,57269.1694
G-62515272,Complete,261,Reinout Hillmann,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2024-11-25 0:00,2024-11-30 0:00,45840.3044,3667.2244,3601.3067,53108.8355
B-92904332,Complete,253,Linda Meisner,1526,International Bicycles,2,ZY - EXPRESS,2021-08-07 0:00,2021-08-11 0:00,28904.3081,2312.3446,2227.038,34112.5645
J-81648744,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-05-01 0:00,2021-05-08 0:00,42567.2796,3405.3824,8092.1502,55146.1084
A-46926179,Complete,256,Frank Pellow,1508,"Compete Enterprises, Inc",1,XRQ - TRUCK GROUND,2022-03-08 0:00,2022-03-14 0:00,39201.2089,3136.0967,1821.1507,44158.4563
G-10439572,Complete,256,Frank Pellow,1632,Sport Fan Co.,4,OVERNIGHT J-FAST,2022-08-17 0:00,2022-08-21 0:00,65236.248,5218.8998,7873.2863,78328.4341
B-20449622,Rejected,259,Ben Miller,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-04-12 0:00,2021-04-18 0:00,29358.4192,2348.6735,6366.7056,38073.7983
F-19464387,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2021-03-11 0:00,2021-03-16 0:00,29358.4192,2348.6735,4988.3116,36695.4043
G-68940524,Complete,254,Fukiko Ogisu,1628,Bicycle Specialists,5,CARGO TRANSPORT 5,2024-08-16 0:00,2024-08-22 0:00,38240.7421,3059.2594,5726.1042,47026.1057
A-68086699,Complete,260,Annette Hill,1498,"Trikes, Inc.",2,ZY - EXPRESS,2021-12-30 0:00,2022-01-03 0:00,27116.6569,2169.3326,4574.5846,33860.5741
J-47047840,Complete,260,Annette Hill,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2025-08-27 0:00,2025-09-03 0:00,37733.171,3018.6537,5549.8424,46301.6671
J-39618390,Complete,254,Fukiko Ogisu,1542,Hill's Bicycle Service,5,CARGO TRANSPORT 5,2023-06-02 0:00,2023-06-08 0:00,30523.0648,2441.8452,5486.3142,38451.2242
G-67600835,Complete,253,Linda Meisner,1654,American Bikes,5,CARGO TRANSPORT 5,2020-04-03 0:00,2020-04-10 0:00,20397.3,1631.784,1455.3457,23484.4297
G-84656684,Complete,253,Linda Meisner,1542,Hill's Bicycle Service,5,CARGO TRANSPORT 5,2024-07-01 0:00,2024-07-07 0:00,31286.1414,2502.8913,2233.1834,36022.2161
G-83866538,Complete,260,Annette Hill,1678,"Proseware, Inc.",4,OVERNIGHT J-FAST,2021-03-23 0:00,2021-03-28 0:00,34184.3906,2734.7513,2333.7755,39252.9174
K-81368660,Complete,256,Frank Pellow,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-09-13 0:00,2022-09-24 0:00,43631.4616,3490.5169,5708.4057,53886.9919
G-11301287,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2022-10-27 0:00,2022-11-01 0:00,21630.4533,1730.4363,1920.6519,25281.5415
G-61984769,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2020-04-29 0:00,2020-05-11 0:00,9562.3685,764.9895,2567.2469,12894.6049
G-73885715,Complete,261,Reinout Hillmann,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-07-17 0:00,2025-07-23 0:00,46986.312,3758.905,4502.6612,56352.8358
E-68016059,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-11-09 0:00,2021-11-15 0:00,29358.4192,2348.6735,9120.7732,40827.8659
G-14387113,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-10-27 0:00,2023-11-05 0:00,44722.2482,3577.7799,5462.192,54837.4645
C-94105535,Complete,254,Fukiko Ogisu,1680,Jackson Authority,5,CARGO TRANSPORT 5,2021-09-17 0:00,2021-09-21 0:00,44975.4112,3598.0329,3520.7337,52094.1778
J-65483535,Complete,255,Gordon Hee,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-09-24 0:00,2023-09-27 0:00,44722.2482,3577.7799,2723.3341,51023.3622
G-31024398,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-03-25 0:00,2025-04-02 0:00,32406.2015,2592.4961,6808.3573,41807.0549
J-92180692,Complete,259,Ben Miller,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-03-21 0:00,2021-04-01 0:00,40279.4705,3222.3576,8026.206,51528.0341
A-30210215,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-09-26 0:00,2022-09-30 0:00,17297.1728,1383.7738,5798.1927,24479.1393
G-18300352,Complete,253,Linda Meisner,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2023-05-15 0:00,2023-05-23 0:00,44722.2482,3577.7799,7259.6832,55559.7113
G-38989244,Complete,260,Annette Hill,1584,Trey Research,2,ZY - EXPRESS,2020-09-24 0:00,2020-09-29 0:00,9799.65,783.972,1198.8281,11782.4501
J-79615377,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2023-10-11 0:00,2023-10-16 0:00,13115.087,1049.207,837.353,15001.647
B-93212482,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-12-31 0:00,2026-01-06 0:00,46986.312,3758.905,12096.3527,64098.4011
J-43162518,Rejected,255,Gordon Hee,1680,Jackson Authority,5,CARGO TRANSPORT 5,2024-12-15 0:00,2024-12-25 0:00,48433.5987,3874.6879,4081.734,56390.0206
A-25098702,Complete,255,Gordon Hee,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2023-04-28 0:00,2023-05-07 0:00,44722.2482,3577.7799,4588.102,52888.1301
G-32341913,Complete,260,Annette Hill,1672,Expert Bike Co,4,OVERNIGHT J-FAST,2021-05-18 0:00,2021-05-22 0:00,412.3114,32.9849,32.7077,478.004
J-30497733,Complete,250,Sheela Word,1576,Superior Bicycles,2,ZY - EXPRESS,2020-10-01 0:00,2020-10-06 0:00,41529.0533,3322.3243,3104.394,47955.7716
A-72331195,Complete,258,Erin Hagens,1498,"Trikes, Inc.",2,ZY - EXPRESS,2025-05-16 0:00,2025-05-21 0:00,29931.7154,2394.5372,4270.4847,36596.7373
D-80871464,Complete,260,Annette Hill,1576,Superior Bicycles,2,ZY - EXPRESS,2024-08-09 0:00,2024-08-15 0:00,45840.3044,3667.2244,5894.6116,55402.1404
J-65628903,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2024-10-07 0:00,2024-10-12 0:00,31615.8064,2529.2645,3070.645,37215.7159
J-19153068,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2022-12-27 0:00,2023-01-01 0:00,41286.4573,3302.9166,7881.7058,52471.0797
J-51790885,Complete,250,Sheela Word,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2020-05-11 0:00,2020-05-16 0:00,39297.0444,3143.7636,2692.766,45133.574
K-20082940,Rejected,260,Annette Hill,1610,Hybrid Bicycle Center,4,OVERNIGHT J-FAST,2023-08-24 0:00,2023-08-27 0:00,24248.0501,1939.844,1724.8659,27912.76
C-87796418,Complete,251,Mikael Sandberg,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-03-31 0:00,2023-04-07 0:00,44722.2482,3577.7799,5107.5134,52339.3907
G-67611345,Complete,256,Frank Pellow,1498,"Trikes, Inc.",5,CARGO TRANSPORT 5,2020-05-03 0:00,2020-05-11 0:00,26455.275,2116.422,3571.2431,32142.9401
A-75703712,Rejected,256,Frank Pellow,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2022-07-13 0:00,2022-07-19 0:00,17297.1728,1383.7738,1361.5736,20042.5202
A-47431125,Complete,255,Gordon Hee,1658,Crowley Sport,5,CARGO TRANSPORT 5,2024-01-22 0:00,2024-01-29 0:00,48433.5987,3874.6879,10903.1568,63211.4434
J-76075575,Complete,256,Frank Pellow,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-11-26 0:00,2020-12-06 0:00,41529.0533,3322.3243,5500.2961,49344.6402
F-12097686,Complete,258,Erin Hagens,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2021-10-19 0:00,2021-10-25 0:00,44975.4112,3598.0329,9775.8053,58349.2494
J-93764438,Complete,258,Erin Hagens,1652,Victory Bikes,1,XRQ - TRUCK GROUND,2021-07-09 0:00,2021-07-14 0:00,52877.7769,4230.2221,4384.0389,61492.0379
G-87242001,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2024-08-12 0:00,2024-08-19 0:00,20651.0891,1652.0871,2204.4915,24507.6677
G-12226786,Complete,255,Gordon Hee,1664,Anderson's Custom Bikes,5,CARGO TRANSPORT 5,2022-07-13 0:00,2022-07-20 0:00,15368.6213,1229.4897,1928.2867,18526.3977
J-36087466,Complete,256,Frank Pellow,1588,Signature Cycles,5,CARGO TRANSPORT 5,2024-01-04 0:00,2024-01-11 0:00,44672.6323,3573.8106,1654.7435,49901.1864
J-14386412,Complete,250,Sheela Word,1628,Bicycle Specialists,4,OVERNIGHT J-FAST,2022-08-12 0:00,2022-08-14 0:00,36398.0889,2911.8471,2111.4216,41421.3576
G-74160520,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-10-11 0:00,2022-10-15 0:00,43631.4616,3490.5169,1933.0048,49054.9833
J-18135114,Complete,259,Ben Miller,1568,"Custom Frames, Inc.",2,ZY - EXPRESS,2020-11-05 0:00,2020-11-09 0:00,29989.575,2399.166,2113.3443,34502.0853
J-67824673,Rejected,258,Erin Hagens,1678,"Proseware, Inc.",2,ZY - EXPRESS,2022-10-12 0:00,2022-10-20 0:00,61656.506,4932.5205,5909.3536,72498.3801
G-48083226,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2025-12-29 0:00,2026-01-05 0:00,21167.3663,1693.3893,8074.6018,30935.3574
G-94258089,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-09-05 0:00,2024-09-11 0:00,45840.3044,3667.2244,6909.5171,55288.705
A-43707330,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2024-05-03 0:00,2024-05-08 0:00,45840.3044,3667.2244,2287.8206,51795.3494
D-83823839,Complete,258,Erin Hagens,1610,Hybrid Bicycle Center,5,CARGO TRANSPORT 5,2024-12-16 0:00,2024-12-26 0:00,24854.2513,1988.3401,3567.585,30409.7233
J-80147795,Complete,252,Arvind Rao,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2020-06-20 0:00,2020-06-26 0:00,41529.0533,3322.3243,3999.082,48850.4596
J-27491017,Complete,261,Reinout Hillmann,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-12-03 0:00,2024-12-13 0:00,45840.3044,3667.2244,5248.6581,55851.3106
A-84113724,Rejected,255,Gordon Hee,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-11-24 0:00,2024-12-01 0:00,45840.3044,3667.2244,5163.6436,55764.5958
G-12493823,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2024-02-19 0:00,2024-02-21 0:00,22725.4951,1818.0396,1393.1903,25936.725
C-77525123,Complete,252,Arvind Rao,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2025-08-01 0:00,2025-08-16 0:00,46986.312,3758.905,6987.5676,57732.7846
G-73284138,Complete,252,Arvind Rao,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-06-19 0:00,2020-06-26 0:00,41529.0533,3322.3243,6537.4344,50361.0358
G-76000118,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2020-08-22 0:00,2020-08-25 0:00,41529.0533,3322.3243,2160.2986,47011.6762
F-32928317,Complete,259,Ben Miller,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2025-08-15 0:00,2025-08-21 0:00,13779.0383,1102.3231,2021.8272,16903.1886
B-87838549,Complete,253,Linda Meisner,1530,Comfort Road Bicycles,2,ZY - EXPRESS,2022-09-05 0:00,2022-09-08 0:00,29493.4339,2359.4747,2600.0904,35142.059
B-38340075,Complete,250,Sheela Word,1584,Trey Research,4,OVERNIGHT J-FAST,2025-09-29 0:00,2025-10-14 0:00,7400.1564,592.0125,473.4207,8465.5896
A-48141183,Complete,250,Sheela Word,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-01-14 0:00,2023-01-19 0:00,44722.2482,3577.7799,2681.4138,50981.4419
G-70235949,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2022-10-23 0:00,2022-10-29 0:00,30092.3796,2407.3904,3662.7867,36162.5567
G-58667171,Rejected,253,Linda Meisner,1658,Crowley Sport,4,OVERNIGHT J-FAST,2024-12-14 0:00,2024-12-17 0:00,48433.5987,3874.6879,3278.7945,55587.0811
C-22788531,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-12-21 0:00,2022-12-22 0:00,43631.4616,3490.5169,2584.2076,49706.1861
B-86597114,Complete,259,Ben Miller,1530,Comfort Road Bicycles,4,OVERNIGHT J-FAST,2021-03-16 0:00,2021-03-20 0:00,28774.0819,2301.9266,4305.0038,35381.0123
G-42260962,Complete,258,Erin Hagens,1654,American Bikes,2,ZY - EXPRESS,2022-10-13 0:00,2022-10-19 0:00,21429.9133,1714.3931,1863.5379,25007.8443
G-48929168,Rejected,253,Linda Meisner,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-05-28 0:00,2021-06-02 0:00,40279.4705,3222.3576,2549.5504,45130.3509
A-92412157,Complete,255,Gordon Hee,1664,Anderson's Custom Bikes,4,OVERNIGHT J-FAST,2025-07-12 0:00,2025-07-16 0:00,16550.3242,1324.0259,1936.507,19810.8571
C-53431296,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-03-25 0:00,2025-04-01 0:00,32406.2015,2592.4961,7821.4505,42820.1481
A-71359686,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2020-11-10 0:00,2020-11-15 0:00,20588.1769,1647.0542,1824.2305,24059.4616
G-10951634,Rejected,261,Reinout Hillmann,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-04-09 0:00,2022-04-13 0:00,43631.4616,3490.5169,4452.6497,52606.1208
G-97985016,Complete,259,Ben Miller,1658,Crowley Sport,2,ZY - EXPRESS,2024-12-24 0:00,2024-12-29 0:00,48433.5987,3874.6879,7292.1562,59600.4428
G-81474435,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2020-03-09 0:00,2020-03-16 0:00,28642.3601,2291.3888,2946.5896,33880.3385
G-21665994,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2020-01-10 0:00,2020-01-14 0:00,18708.8675,1496.7094,1548.564,21754.1409
A-66308214,Complete,255,Gordon Hee,1658,Crowley Sport,1,XRQ - TRUCK GROUND,2021-04-04 0:00,2021-04-09 0:00,44975.4112,3598.0329,2562.3106,52158.4698
B-74602596,Complete,254,Fukiko Ogisu,1652,Victory Bikes,4,OVERNIGHT J-FAST,2025-09-02 0:00,2025-09-05 0:00,58367.1717,4669.3737,5954.2048,68990.7502
F-37085589,Complete,260,Annette Hill,1638,Inline Accessories,2,ZY - EXPRESS,2023-01-29 0:00,2023-01-31 0:00,37308.0411,2984.6433,5020.4316,45313.116
G-40881051,Complete,259,Ben Miller,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2021-03-08 0:00,2021-03-16 0:00,19176.5892,1534.1271,1770.5523,22481.2686
G-20067527,Rejected,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-06-12 0:00,2021-06-17 0:00,9801.4278,784.1142,2231.9184,12817.4604
J-17494311,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2020-12-01 0:00,2020-12-06 0:00,41529.0533,3322.3243,2218.8531,47069.8722
J-20049942,Complete,258,Erin Hagens,1542,Hill's Bicycle Service,3,OVERSEAS - DELUXE,2023-08-27 0:00,2023-09-05 0:00,30523.0648,2441.8452,7279.9635,40244.8735
J-37253874,Complete,251,Mikael Sandberg,1658,Crowley Sport,1,XRQ - TRUCK GROUND,2021-05-14 0:00,2021-05-20 0:00,44975.4112,3598.0329,3372.7065,51946.6086
G-39115529,Complete,253,Linda Meisner,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-11-25 0:00,2023-11-29 0:00,44722.2482,3577.7799,4826.1208,53126.1489
B-42158808,Complete,259,Ben Miller,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2025-11-24 0:00,2025-11-29 0:00,46986.312,3758.905,3902.7402,54647.9572
G-53948729,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2023-11-24 0:00,2023-12-09 0:00,42318.6187,3385.4895,3071.7088,48775.997
G-87791447,Complete,251,Mikael Sandberg,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2021-08-04 0:00,2021-08-10 0:00,42567.2796,3405.3824,5443.8094,51416.4714
