Purchase_Order_ID,Status_Description,Employee_Name,Vendor_Name,Vendor_ID,Shipment_Method,Order_Date,Ship_Date,Subtotal,Tax_Amount,Freight,Total_Due,SKU_Category,SKU
PO10178,Complete,Patrick Chaney Jr.,Vendor 2,V002,Ground,2025-06-03,2025-06-05,3982.33,199.12,24.79,4206.24,Electronics,EL036
PO10786,Complete,Rachel Moore,Vendor 37,V037,Overnight,2025-03-30,2025-04-06,2083.58,104.18,30.56,2218.32,Miscellaneous,MS034
PO11385,Complete,Kevin Meyer,Vendor 42,V042,Express,2025-09-07,2025-09-07,4257.0,212.85,53.59,4523.44,Miscellaneous,MS024
PO10087,Complete,Jacob Patterson,Vendor 39,V039,Express,2025-01-03,2025-01-09,739.33,36.97,56.67,832.97,Office Supplies,OS025
PO11437,Complete,Douglas Garcia,Vendor 27,V027,Express,2025-08-22,2025-08-23,2794.24,139.71,25.68,2959.63,Miscellaneous,MS029
PO11940,Complete,Erica Nelson,Vendor 48,V048,Air,2025-04-28,2025-04-29,2031.43,101.57,16.05,2149.05,Maintenance,MT019
PO10458,Complete,Douglas Garcia,Vendor 33,V033,Ground,2025-11-29,2025-11-30,1565.72,78.29,20.03,1664.04,Maintenance,MT016
PO11867,Complete,Robert Moss,Vendor 20,V020,Air,2025-12-10,2025-12-15,4281.37,214.07,13.0,4508.44,Electronics,EL005
PO10055,Complete,Kelly Andrews,Vendor 48,V048,Overnight,2025-05-04,2025-05-07,503.76,25.19,69.67,598.62,Miscellaneous,MS007
PO11533,Complete,Randy Hernandez,Vendor 26,V026,Overnight,2025-08-09,2025-08-11,1281.04,64.05,97.47,1442.56,Electronics,EL006
PO10644,Complete,Patrick Chaney Jr.,Vendor 45,V045,Express,2025-08-30,2025-08-31,1202.21,60.11,72.47,1334.79,Furniture,FC009
PO10678,Complete,Kelly Moore,Vendor 37,V037,Express,2025-05-28,2025-05-30,1611.62,80.58,65.03,1757.23,Miscellaneous,MS008
PO10222,Complete,Kelly Andrews,Vendor 38,V038,Overnight,2025-07-26,2025-07-27,4257.65,212.88,29.0,4499.53,Office Supplies,OS017
PO10114,Complete,Rachel Moore,Vendor 40,V040,Air,2025-12-21,2025-12-22,4298.49,214.92,5.11,4518.52,Electronics,EL025
PO11161,Complete,Michael Brown,Vendor 1,V001,Express,2025-07-15,2025-07-21,4256.74,212.84,93.81,4563.39,Furniture,FC024
PO11337,Complete,Natalie Richardson,Vendor 35,V035,Express,2025-11-22,2025-11-23,3596.2,179.81,72.58,3849.0,Electronics,EL038
PO11030,Complete,Erica Nelson,Vendor 23,V023,Express,2025-10-28,2025-11-03,1357.57,67.88,11.57,1437.02,Furniture,FC022
PO10175,Complete,Kelly Andrews,Vendor 36,V036,Express,2025-05-16,2025-05-21,4379.31,218.97,54.42,4652.7,Office Supplies,OS033
PO10808,Complete,Brooke Jackson,Vendor 4,V004,Express,2025-05-19,2025-05-22,1918.59,95.93,38.36,2052.88,Electronics,EL040
PO10590,Complete,Laura Morgan,Vendor 28,V028,Ground,2025-07-12,2025-07-15,1161.99,58.1,24.35,1244.44,Office Supplies,OS012
PO11987,Complete,Angie Boyd,Vendor 18,V018,Overnight,2025-08-31,2025-09-01,1857.51,92.88,93.16,2043.55,Furniture,FC050
PO10019,Complete,Angie Boyd,Vendor 47,V047,Overnight,2025-11-09,2025-11-16,4518.0,225.9,57.57,4801.47,Office Supplies,OS047
PO10424,Complete,Randy Hernandez,Vendor 11,V011,Express,2025-10-25,2025-10-29,4905.96,245.3,24.47,5175.73,Maintenance,MT044
PO11982,Complete,Michael Brown,Vendor 18,V018,Air,2025-04-22,2025-04-23,131.51,6.58,15.52,153.61,Miscellaneous,MS026
PO10286,Complete,Brandi Smith,Vendor 38,V038,Overnight,2025-09-29,2025-09-30,4053.8,202.69,66.24,4322.73,Maintenance,MT018
PO11615,Complete,Kevin Meyer,Vendor 35,V035,Overnight,2025-05-20,2025-05-23,4902.01,245.1,56.74,5203.85,Maintenance,MT029
PO10429,Complete,Natalie Richardson,Vendor 30,V030,Express,2025-11-30,2025-12-07,1287.64,64.38,46.38,1398.4,Miscellaneous,MS043
PO11541,Rejected,Erica Nelson,Vendor 29,V029,Ground,2025-12-25,2025-12-28,3415.79,170.79,41.85,3628.43,Office Supplies,OS042
PO11420,Complete,Robert Brown,Vendor 15,V015,Express,2025-01-06,2025-01-09,4425.09,221.25,10.49,4656.83,Furniture,FC001
PO10670,Complete,Patrick Chaney Jr.,Vendor 20,V020,Air,2025-02-16,2025-02-18,395.81,19.79,76.37,491.97,Furniture,FC012
PO10032,Complete,Brandi Smith,Vendor 2,V002,Express,2025-06-05,2025-06-07,3143.02,157.15,77.67,3377.84,Miscellaneous,MS014
PO11995,Complete,Douglas Garcia,Vendor 45,V045,Express,2025-06-09,2025-06-13,4431.96,221.6,64.16,4717.72,Maintenance,MT010
PO10723,Complete,Kimberly Richardson,Vendor 20,V020,Express,2025-02-25,2025-03-02,404.52,20.23,15.38,440.13,Miscellaneous,MS031
PO11166,Complete,Natalie Richardson,Vendor 36,V036,Air,2025-11-21,2025-11-24,4745.37,237.27,86.11,5068.75,Furniture,FC009
PO10215,Complete,Kevin Meyer,Vendor 23,V023,Air,2025-10-18,2025-10-25,423.52,21.18,33.11,477.81,Miscellaneous,MS032
PO11924,Complete,Michael Brown,Vendor 44,V044,Express,2025-09-20,2025-09-25,3714.81,185.74,16.69,3917.24,Miscellaneous,MS007
PO11272,Complete,Erica Nelson,Vendor 37,V037,Overnight,2025-02-23,2025-03-02,97.6,4.88,83.68,186.16,Office Supplies,OS003
PO10327,Complete,Natalie Richardson,Vendor 19,V019,Express,2025-09-12,2025-09-18,235.9,11.8,49.31,297.01,Maintenance,MT010
PO10561,Complete,Randy Hernandez,Vendor 14,V014,Air,2025-01-30,2025-02-02,931.2,46.56,55.42,1033.18,Office Supplies,OS013
PO11138,Complete,Brandi Smith,Vendor 36,V036,Express,2025-09-09,2025-09-10,4937.47,246.87,42.36,5226.7,Furniture,FC043
PO10701,Complete,Jacob Patterson,Vendor 49,V049,Overnight,2025-06-23,2025-06-30,2242.98,112.15,42.0,2397.13,Furniture,FC020
PO10775,Complete,Douglas Garcia,Vendor 28,V028,Ground,2025-01-16,2025-01-22,309.44,15.47,83.97,408.88,Furniture,FC033
PO11976,Complete,Tommy Duarte,Vendor 5,V005,Overnight,2025-01-21,2025-01-23,1536.72,76.84,9.71,1623.27,Maintenance,MT010
PO10342,Complete,Brandi Smith,Vendor 1,V001,Ground,2025-09-06,2025-09-08,4394.35,219.72,45.65,4659.72,Furniture,FC028
PO10630,Complete,Angie Boyd,Vendor 12,V012,Air,2025-11-07,2025-11-11,3032.43,151.62,41.82,3225.87,Maintenance,MT012
PO10148,Rejected,Robert Brown,Vendor 12,V012,Overnight,2025-04-09,2025-04-14,535.7,26.79,20.17,582.66,Electronics,EL037
PO11223,Complete,Rachel Moore,Vendor 18,V018,Overnight,2025-11-22,2025-11-27,1289.23,64.46,50.55,1404.24,Furniture,FC047
PO10361,Complete,Laura Morgan,Vendor 1,V001,Express,2025-10-23,2025-10-25,291.66,14.58,94.76,401.0,Maintenance,MT004
PO10084,Complete,Angie Boyd,Vendor 46,V046,Overnight,2025-08-06,2025-08-11,2444.49,122.22,36.59,2603.3,Furniture,FC003
PO10049,Complete,Angie Boyd,Vendor 23,V023,Express,2025-12-29,2026-01-02,2451.97,122.6,68.76,2643.33,Office Supplies,OS026
PO10469,Complete,Michael Brown,Vendor 47,V047,Ground,2025-12-11,2025-12-15,2973.24,148.66,41.21,3163.11,Maintenance,MT028
PO10156,Complete,Robert Moss,Vendor 13,V013,Ground,2025-06-28,2025-06-30,3736.14,186.81,28.65,3951.6,Furniture,FC024
PO11125,Rejected,Randy Hernandez,Vendor 10,V010,Express,2025-03-21,2025-03-22,1323.14,66.16,96.83,1486.13,Miscellaneous,MS038
PO11054,Complete,Kelly Moore,Vendor 13,V013,Air,2025-06-03,2025-06-06,3786.77,189.34,30.27,4006.38,Electronics,EL004
PO11226,Complete,Douglas Garcia,Vendor 18,V018,Air,2025-09-13,2025-09-20,2472.67,123.63,92.6,2688.9,Miscellaneous,MS025
PO11842,Complete,Kelly Andrews,Vendor 33,V033,Ground,2025-09-28,2025-09-29,1485.19,74.26,56.11,1615.56,Office Supplies,OS027
PO11468,Complete,Rachel Moore,Vendor 47,V047,Ground,2025-01-15,2025-01-19,1551.93,77.6,13.07,1642.6,Furniture,FC031
PO11761,Complete,Erica Nelson,Vendor 39,V039,Overnight,2025-03-05,2025-03-06,4346.78,217.34,24.44,4588.56,Furniture,FC009
PO10501,Complete,Rachel Moore,Vendor 47,V047,Overnight,2025-05-21,2025-05-23,42.15,2.11,39.34,83.6,Miscellaneous,MS020
PO11801,Rejected,Patrick Chaney Jr.,Vendor 8,V008,Express,2025-04-27,2025-05-02,3135.34,156.77,32.78,3324.89,Miscellaneous,MS032
PO10180,Complete,Brooke Jackson,Vendor 33,V033,Air,2025-08-24,2025-08-22,3837.95,191.9,71.11,4100.96,Office Supplies,OS002
PO11671,Complete,Brandi Smith,Vendor 6,V006,Ground,2025-08-03,2025-08-09,1806.73,90.34,42.69,1939.76,Electronics,EL043
PO11792,Complete,Michael Brown,Vendor 9,V009,Ground,2025-08-07,2025-08-08,1210.25,60.51,26.71,1297.47,Electronics,EL015
PO10860,Complete,Robert Moss,Vendor 8,V008,Ground,2025-08-06,2025-08-13,4746.15,237.31,65.76,5049.22,Electronics,EL004
PO10910,Complete,Dorothy Hines,Vendor 13,V013,Overnight,2025-11-16,2025-11-19,1666.96,83.35,97.16,1847.47,Furniture,FC021
PO11182,Complete,Jacob Patterson,Vendor 26,V026,Express,2025-07-30,2025-08-01,3151.92,157.6,52.71,3362.23,Miscellaneous,MS010
PO11651,Complete,Robert Brown,Vendor 26,V026,Ground,2025-08-31,2025-09-01,1980.06,99.0,66.19,2145.25,Maintenance,MT027
PO10529,Complete,Kimberly Richardson,Vendor 40,V040,Overnight,2025-12-10,2025-12-17,912.43,45.62,22.81,980.86,Electronics,EL024
PO10347,Complete,Brandi Smith,Vendor 4,V004,Air,2025-03-08,2025-03-08,1224.03,61.2,88.95,1374.18,Furniture,FC029
PO11655,Complete,Erica Nelson,Vendor 40,V040,Ground,2025-06-06,2025-06-12,114.75,5.74,44.69,165.18,Electronics,EL026
PO11153,Complete,Dorothy Hines,Vendor 38,V038,Ground,2025-11-18,2025-11-23,1118.39,55.92,9.48,1183.79,Furniture,FC023
PO11978,Complete,Tommy Duarte,Vendor 33,V033,Overnight,2025-11-11,2025-11-17,1065.94,53.3,52.9,1172.14,Miscellaneous,MS035
PO11666,Complete,Brandi Smith,Vendor 17,V017,Air,2025-04-18,2025-04-20,1825.0,91.25,54.16,1970.41,Miscellaneous,MS047
PO11038,Complete,Tommy Duarte,Vendor 16,V016,Express,2025-12-03,2025-12-04,3192.61,159.63,11.12,3363.36,Maintenance,MT044
PO10602,Complete,Angie Boyd,Vendor 50,V050,Air,2025-12-15,2025-12-18,2653.72,132.69,35.46,2821.87,Maintenance,MT043
PO11909,Complete,Robert Brown,Vendor 39,V039,Express,2025-10-23,2025-10-28,4133.58,206.68,66.45,4406.71,Electronics,EL014
PO10244,Complete,Natalie Richardson,Vendor 50,V050,Ground,2025-07-12,2025-07-18,4643.85,232.19,14.82,4890.86,Electronics,EL020
PO10924,Complete,Robert Brown,Vendor 30,V030,Air,2025-01-06,2025-01-07,4401.56,220.08,69.72,4691.36,Maintenance,MT049
PO11091,Complete,Angie Boyd,Vendor 35,V035,Express,2025-05-16,2025-05-22,3893.84,194.69,13.37,4101.9,Electronics,EL004
PO11506,Rejected,Kimberly Richardson,Vendor 18,V018,Express,2025-04-22,2025-04-29,404.66,20.23,84.8,509.69,Furniture,FC032
PO10313,Complete,Kelly Moore,Vendor 13,V013,Overnight,2025-09-28,2025-10-02,398.7,19.94,96.58,515.22,Electronics,EL042
PO10436,Rejected,Kelly Moore,Vendor 34,V034,Air,2025-11-28,2025-11-30,4105.88,205.29,22.6,4333.77,Office Supplies,OS003
PO11939,Complete,Douglas Garcia,Vendor 7,V007,Overnight,2025-06-28,2025-07-05,2760.21,138.01,49.54,2947.76,Maintenance,MT012
PO11270,Complete,Robert Moss,Vendor 21,V021,Air,2025-11-29,2025-12-02,2565.99,128.3,80.76,2775.05,Office Supplies,OS021
PO10309,Complete,Kelly Andrews,Vendor 45,V045,Ground,2025-07-19,2025-07-22,3896.65,194.83,42.42,4133.9,Furniture,FC037
PO10431,Complete,Angie Boyd,Vendor 17,V017,Express,2025-11-06,2025-11-13,831.51,41.58,25.02,898.11,Miscellaneous,MS042
PO10661,Complete,Randy Hernandez,Vendor 32,V032,Express,2025-03-16,2025-03-16,2780.62,139.03,33.88,2953.53,Electronics,EL013
PO10371,Complete,Douglas Garcia,Vendor 42,V042,Ground,2025-12-25,2025-12-30,523.57,26.18,92.75,642.5,Office Supplies,OS037
PO10567,Complete,Kimberly Richardson,Vendor 37,V037,Express,2025-09-19,2025-09-21,4229.98,211.5,16.73,4458.21,Office Supplies,OS006
PO11704,Complete,Laura Morgan,Vendor 31,V031,Overnight,2025-03-18,2025-03-20,335.65,16.78,22.97,375.4,Office Supplies,OS014
PO10182,Complete,Brooke Jackson,Vendor 26,V026,Air,2025-12-02,2025-12-05,1202.48,60.12,12.53,1275.13,Electronics,EL044
PO11777,Complete,Randy Hernandez,Vendor 25,V025,Air,2025-01-07,2025-01-13,3496.76,174.84,27.13,3698.73,Miscellaneous,MS047
PO10622,Complete,Michael Brown,Vendor 6,V006,Ground,2025-05-19,2025-05-25,3971.97,198.6,11.88,4182.45,Maintenance,MT011
PO11294,Complete,Michael Brown,Vendor 17,V017,Ground,2025-03-26,2025-04-02,1891.21,94.56,27.94,2013.71,Office Supplies,OS030
PO11330,Complete,Kelly Moore,Vendor 10,V010,Ground,2025-05-01,2025-05-03,1029.89,51.49,42.18,1123.56,Furniture,FC026
PO10989,Rejected,Patrick Chaney Jr.,Vendor 29,V029,Overnight,2025-03-22,2025-03-27,2115.51,105.78,31.22,2252.51,Furniture,FC002
PO10814,Complete,Kimberly Richardson,Vendor 19,V019,Express,2025-01-18,2025-01-21,1933.39,96.67,87.59,2117.65,Miscellaneous,MS045
PO11450,Complete,Douglas Garcia,Vendor 10,V010,Overnight,2025-08-04,2025-08-05,745.13,37.26,73.1,855.49,Miscellaneous,MS012
PO11879,Complete,Angie Boyd,Vendor 4,V004,Overnight,2025-05-17,2025-05-19,4844.57,242.23,48.43,5135.23,Electronics,EL021
PO10975,Complete,Robert Brown,Vendor 32,V032,Express,2025-11-20,2025-11-22,3625.62,181.28,38.05,3844.95,Office Supplies,OS022
PO11117,Complete,Dorothy Hines,Vendor 13,V013,Ground,2025-09-01,2025-09-07,3037.46,151.87,28.67,3218.0,Office Supplies,OS022
PO10297,Rejected,Randy Hernandez,Vendor 10,V010,Overnight,2025-07-02,2025-07-04,4296.38,214.82,45.88,4557.08,Furniture,FC024
PO11818,Complete,Kelly Moore,Vendor 41,V041,Overnight,2025-01-11,2025-01-12,1225.61,61.28,98.96,1385.85,Miscellaneous,MS015
PO10462,Complete,Kevin Meyer,Vendor 12,V012,Overnight,2025-01-06,2025-01-08,4395.82,219.79,87.79,4703.4,Furniture,FC025
PO11329,Complete,Robert Moss,Vendor 38,V038,Express,2025-11-26,2025-11-27,3670.71,183.54,41.04,3895.29,Office Supplies,OS004
PO11260,Complete,Robert Brown,Vendor 40,V040,Ground,2025-02-21,2025-02-24,4256.36,212.82,96.54,4565.72,Office Supplies,OS031
PO10378,Complete,Douglas Garcia,Vendor 24,V024,Express,2025-10-27,2025-10-28,4453.86,222.69,34.21,4710.76,Furniture,FC006
PO10799,Complete,Randy Hernandez,Vendor 3,V003,Ground,2025-10-22,2025-10-25,663.36,33.17,18.72,715.25,Maintenance,MT041
PO11855,Complete,Jacob Patterson,Vendor 39,V039,Overnight,2025-03-05,2025-03-06,555.19,27.76,87.74,670.69,Office Supplies,OS049
PO10106,Complete,Natalie Richardson,Vendor 27,V027,Express,2025-09-20,2025-09-22,823.63,41.18,23.59,888.4,Maintenance,MT045
PO10127,Complete,Brooke Jackson,Vendor 1,V001,Ground,2025-07-28,2025-08-01,3093.86,154.69,94.98,3343.53,Electronics,EL012
PO11470,Complete,Douglas Garcia,Vendor 24,V024,Ground,2025-09-19,2025-09-24,3895.3,194.77,11.81,4101.88,Furniture,FC036
PO11323,Complete,Brandi Smith,Vendor 23,V023,Overnight,2025-07-21,2025-07-22,2109.84,105.49,65.98,2281.31,Electronics,EL008
PO10870,Complete,Kimberly Richardson,Vendor 41,V041,Overnight,2025-01-23,2025-01-25,3633.2,181.66,96.94,3911.8,Electronics,EL019
PO10356,Complete,Rachel Moore,Vendor 9,V009,Express,2025-10-13,2025-10-17,1033.14,51.66,92.94,1177.74,Office Supplies,OS039
PO11648,Complete,Angie Boyd,Vendor 37,V037,Ground,2025-02-28,2025-03-02,3652.87,182.64,93.77,3929.28,Office Supplies,OS010
PO10683,Complete,Erica Nelson,Vendor 17,V017,Overnight,2025-01-15,2025-01-20,2034.05,101.7,60.27,2196.02,Office Supplies,OS032
PO11774,Complete,Brooke Jackson,Vendor 7,V007,Air,2025-10-29,2025-11-04,1202.4,60.12,39.58,1302.1,Furniture,FC038
PO11550,Complete,Kimberly Richardson,Vendor 15,V015,Express,2025-07-12,2025-07-14,3578.05,178.9,16.32,3773.27,Furniture,FC038
PO10905,Rejected,Angie Boyd,Vendor 14,V014,Express,2025-01-09,2025-01-15,3193.62,159.68,36.33,3389.63,Office Supplies,OS045
PO10210,Complete,Laura Morgan,Vendor 34,V034,Express,2025-02-16,2025-02-18,1273.27,63.66,63.13,1400.06,Maintenance,MT022
PO10917,Complete,Douglas Garcia,Vendor 33,V033,Overnight,2025-10-13,2025-10-17,3076.64,153.83,84.04,3314.51,Electronics,EL023
PO10141,Complete,Dorothy Hines,Vendor 45,V045,Overnight,2025-01-21,2025-01-28,375.02,18.75,47.4,441.17,Miscellaneous,MS048
PO11466,Complete,Tommy Duarte,Vendor 35,V035,Overnight,2025-01-13,2025-01-18,2605.38,130.27,30.32,2765.97,Maintenance,MT009
PO11384,Complete,Kelly Andrews,Vendor 38,V038,Ground,2025-09-06,2025-09-07,3839.73,191.99,42.09,4073.81,Electronics,EL019
PO12000,Complete,Brandi Smith,Vendor 41,V041,Overnight,2025-07-16,2025-07-23,1100.68,55.03,31.46,1187.17,Office Supplies,OS036
PO11606,Complete,Patrick Chaney Jr.,Vendor 9,V009,Express,2025-10-25,2025-11-01,578.11,28.91,38.0,645.02,Miscellaneous,MS034
PO11121,Complete,Tommy Duarte,Vendor 4,V004,Air,2025-03-02,2025-03-03,3101.71,155.09,83.23,3340.03,Electronics,EL043
PO11034,Complete,Angie Boyd,Vendor 6,V006,Air,2025-09-01,2025-09-04,4343.31,217.17,22.69,4583.17,Miscellaneous,MS030
PO11246,Rejected,Jacob Patterson,Vendor 49,V049,Ground,2025-03-30,2025-03-31,444.18,22.21,20.35,487.0,Miscellaneous,MS030
PO10712,Complete,Brooke Jackson,Vendor 20,V020,Express,2025-03-08,2025-03-13,1138.34,56.92,33.07,1228.33,Electronics,EL039
PO11293,Complete,Michael Brown,Vendor 12,V012,Ground,2025-03-23,2025-03-27,1855.86,92.79,73.96,2022.61,Miscellaneous,MS018
PO11938,Complete,Rachel Moore,Vendor 44,V044,Air,2025-09-13,2025-09-15,425.04,21.25,46.34,492.63,Furniture,FC001
PO11285,Complete,Douglas Garcia,Vendor 50,V050,Express,2025-04-03,2025-04-09,1075.44,53.77,24.72,1153.93,Miscellaneous,MS050
PO10893,Complete,Michael Brown,Vendor 14,V014,Ground,2025-07-07,2025-07-08,3846.18,192.31,69.07,4107.56,Miscellaneous,MS013
PO10011,Rejected,Douglas Garcia,Vendor 29,V029,Overnight,2025-06-01,2025-06-05,717.44,35.87,40.04,793.35,Electronics,EL042
PO11729,Complete,Randy Hernandez,Vendor 33,V033,Ground,2025-01-22,2025-01-27,131.5,6.58,52.31,190.39,Miscellaneous,MS016
PO11546,Complete,Kevin Meyer,Vendor 46,V046,Ground,2025-12-26,2025-12-28,2826.02,141.3,31.88,2999.2,Electronics,EL043
PO10283,Complete,Douglas Garcia,Vendor 32,V032,Overnight,2025-08-25,2025-08-28,887.09,44.35,17.59,949.03,Electronics,EL003
PO10811,Complete,Brandi Smith,Vendor 34,V034,Overnight,2025-12-22,2025-12-28,2615.21,130.76,34.09,2780.06,Electronics,EL047
PO11554,Complete,Laura Morgan,Vendor 4,V004,Ground,2025-08-25,2025-08-31,1268.36,63.42,72.01,1403.79,Office Supplies,OS007
PO10292,Complete,Randy Hernandez,Vendor 34,V034,Ground,2025-02-12,2025-02-16,1340.61,67.03,24.97,1432.61,Miscellaneous,MS015
PO10755,Complete,Kelly Andrews,Vendor 50,V050,Overnight,2025-11-13,2025-11-19,1864.96,93.25,8.39,1966.6,Electronics,EL026
PO10627,Complete,Michael Brown,Vendor 24,V024,Express,2025-05-24,2025-05-29,2430.49,121.52,43.36,2595.37,Electronics,EL048
PO10979,Complete,Rachel Moore,Vendor 32,V032,Express,2025-06-19,2025-06-23,4885.33,244.27,11.9,5141.5,Office Supplies,OS046
PO11304,Complete,Jacob Patterson,Vendor 47,V047,Air,2025-05-11,2025-05-12,2949.88,147.49,94.99,3192.36,Electronics,EL011
PO10130,Complete,Kevin Meyer,Vendor 38,V038,Express,2025-01-27,2025-01-29,3289.05,164.45,38.92,3492.42,Maintenance,MT043
PO11201,Complete,Michael Brown,Vendor 20,V020,Ground,2025-02-04,2025-02-11,274.12,13.71,36.49,324.32,Miscellaneous,MS029
PO10844,Complete,Kelly Andrews,Vendor 50,V050,Ground,2025-03-05,2025-03-07,2609.66,130.48,28.92,2769.06,Maintenance,MT034
PO10324,Complete,Rachel Moore,Vendor 16,V016,Overnight,2025-02-08,2025-02-09,4839.77,241.99,69.5,5151.26,Office Supplies,OS033
PO11114,Complete,Tommy Duarte,Vendor 9,V009,Ground,2025-07-22,2025-07-24,3372.03,168.6,61.3,3601.93,Furniture,FC005
PO10875,Complete,Rachel Moore,Vendor 34,V034,Overnight,2025-05-13,2025-05-15,2572.26,128.61,31.22,2732.09,Miscellaneous,MS049
PO11000,Complete,Robert Brown,Vendor 33,V033,Overnight,2025-10-17,2025-10-19,1200.75,60.04,68.69,1329.48,Miscellaneous,MS030
PO11904,Complete,Patrick Chaney Jr.,Vendor 4,V004,Express,2025-11-07,2025-11-13,2241.89,112.09,40.01,2393.99,Electronics,EL049
PO11821,Complete,Brandi Smith,Vendor 28,V028,Ground,2025-04-26,2025-04-29,3314.63,165.73,58.78,3539.14,Miscellaneous,MS035
PO10906,Complete,Randy Hernandez,Vendor 13,V013,Express,2025-03-22,2025-03-26,3966.81,198.34,53.15,4218.3,Miscellaneous,MS006
PO10696,Complete,Tommy Duarte,Vendor 11,V011,Overnight,2025-05-13,2025-05-20,746.56,37.33,16.17,800.06,Furniture,FC038
PO10216,Complete,Patrick Chaney Jr.,Vendor 32,V032,Air,2025-12-31,2026-01-02,1055.96,52.8,26.04,1134.8,Miscellaneous,MS015
PO11055,Complete,Randy Hernandez,Vendor 40,V040,Ground,2025-03-22,2025-03-23,3266.1,163.31,54.82,3484.23,Electronics,EL033
PO11914,Complete,Robert Moss,Vendor 19,V019,Overnight,2025-11-08,2025-11-13,3337.28,166.86,89.06,3593.2,Miscellaneous,MS036
PO11288,Complete,Kelly Moore,Vendor 38,V038,Ground,2025-03-26,2025-03-30,3076.8,153.84,14.58,3245.22,Miscellaneous,MS047
PO10159,Complete,Tommy Duarte,Vendor 35,V035,Air,2025-01-28,2025-02-03,4862.27,243.11,16.4,5121.78,Electronics,EL009
PO11308,Complete,Natalie Richardson,Vendor 13,V013,Ground,2025-12-22,2025-12-25,4747.97,237.4,68.69,5054.06,Miscellaneous,MS047
PO11035,Complete,Brandi Smith,Vendor 14,V014,Overnight,2025-12-30,2026-01-04,310.11,15.51,76.84,402.46,Electronics,EL019
PO10926,Complete,Kevin Meyer,Vendor 44,V044,Ground,2025-10-19,2025-10-21,136.72,6.84,22.6,166.16,Office Supplies,OS035
PO10842,Complete,Laura Morgan,Vendor 15,V015,Overnight,2025-12-10,2025-12-13,1673.88,83.69,69.52,1827.09,Miscellaneous,MS013
PO10635,Complete,Kelly Andrews,Vendor 32,V032,Ground,2025-07-08,2025-07-12,3080.77,154.04,14.06,3248.87,Office Supplies,OS030
PO10517,Rejected,Brandi Smith,Vendor 13,V013,Overnight,2025-02-04,2025-02-05,114.72,5.74,22.27,142.73,Furniture,FC007
PO11457,Complete,Erica Nelson,Vendor 16,V016,Overnight,2025-12-18,2025-12-24,752.48,37.62,34.35,824.45,Furniture,FC034
PO11552,Complete,Randy Hernandez,Vendor 37,V037,Ground,2025-09-25,2025-09-29,3579.88,178.99,34.56,3793.43,Furniture,FC008
PO10598,Complete,Laura Morgan,Vendor 47,V047,Overnight,2025-07-06,2025-07-13,3327.94,166.4,60.26,3555.0,Furniture,FC048
PO10196,Complete,Douglas Garcia,Vendor 34,V034,Air,2025-07-18,2025-07-25,1127.03,56.35,18.75,1202.13,Electronics,EL012
PO11675,Complete,Kimberly Richardson,Vendor 3,V003,Express,2025-01-29,2025-02-04,1061.44,53.07,13.7,1128.21,Office Supplies,OS030
PO11565,Complete,Douglas Garcia,Vendor 10,V010,Express,2025-07-03,2025-07-10,362.22,18.11,17.1,397.43,Furniture,FC033
PO10411,Complete,Kelly Andrews,Vendor 40,V040,Overnight,2025-12-24,2025-12-28,2651.75,132.59,60.48,2844.82,Electronics,EL041
PO10097,Complete,Robert Brown,Vendor 40,V040,Ground,2025-01-13,2025-01-19,4346.52,217.33,87.73,4651.58,Furniture,FC029
PO10441,Complete,Rachel Moore,Vendor 23,V023,Express,2025-10-03,2025-10-04,1598.41,79.92,25.6,1703.93,Office Supplies,OS027
PO11740,Complete,Michael Brown,Vendor 31,V031,Express,2025-10-14,2025-10-16,4213.56,210.68,9.92,4434.16,Miscellaneous,MS042
PO10157,Complete,Douglas Garcia,Vendor 36,V036,Ground,2025-12-03,2025-12-10,1079.34,53.97,93.39,1226.7,Office Supplies,OS008
PO10420,Rejected,Jacob Patterson,Vendor 33,V033,Air,2025-11-16,2025-11-22,1271.17,63.56,18.36,1353.09,Maintenance,MT039
